id,KD,Kill,Death,Assistant,WinRate,PickRate,AvgScore,FirstBloodRate,RankEncoded,HeadshotRate,Rank
169922,0.507,23.454,11.571,18.363,16.206,3.049,153.702,0.044,9,65.154,silver_3
169938,0.664,18.957,22.473,41.159,34.142,1.717,106.573,0.015,5,63.014,bronze_2
169986,0.749,4.528,23.961,0.968,23.502,0.4,88.448,0.665,3,34.267,iron_3
169996,0.726,7.401,9.491,4.113,37.525,5.412,110.552,0.206,5,63.014,bronze_2
170049,0.864,8.082,9.178,6.781,41.491,2.35,95.059,0.052,5,63.014,bronze_2
170053,0.446,12.946,10.701,5.351,22.767,2.395,74.094,0.049,3,34.267,iron_3
170182,0.74,23.989,8.9,15.072,46.661,7.384,229.027,0.209,12,61.989,gold_3
170231,0.189,10.728,1.816,2.564,42.224,6.597,43.018,0.054,1,27.161,iron_1
170258,0.585,27.452,2.366,2.949,29.2,3.68,52.314,0.024,1,27.161,iron_1
170261,0.939,33.535,2.768,3.211,37.464,2.566,45.983,0.019,1,27.161,iron_1
170400,0.436,9.869,10.718,4.896,26.76,2.783,81.138,0.064,3,34.267,iron_3
170497,0.129,15.151,4.505,3.39,56.817,5.688,51.281,0.232,2,43.59,iron_2
170501,0.067,25.67,6.938,2.819,67.956,3.563,58.006,0.186,2,43.59,iron_2
170560,0.511,11.593,10.102,9.7,72.091,2.708,137.915,0.167,8,57.784,silver_2
170566,0.517,8.115,16.177,12.71,93.452,2.574,79.25,0.103,4,53.409,bronze_1
170603,0.466,24.039,17.03,2.725,32.161,2.105,133.285,0.208,7,62.625,silver_1
170661,0.156,14.668,19.611,25.101,28.194,1.17,158.814,0.087,9,65.154,silver_3
170669,0.111,20.755,21.261,24.409,16.418,1.004,74.345,0.052,3,34.267,iron_3
170738,0.672,9.375,20.698,4.197,23.296,4.657,278.869,0.15,15,75.409,platinum_3
170776,0.559,12.876,11.235,4.197,20.605,2.796,243.379,0.043,13,67.578,platinum_1
170803,0.405,18.47,16.379,6.064,26.491,3.954,351.217,0.064,18,77.2,diamond_3
170841,0.629,19.178,14.593,3.496,34.135,8.699,246.684,0.281,13,67.578,platinum_1
170855,0.536,16.067,6.66,6.268,89.173,6.435,158.393,0.111,8,57.784,silver_2
170861,0.248,7.669,21.934,8.344,81.855,4.749,254.241,0.143,14,70.726,platinum_2
170865,0.242,9.44,23.406,7.078,76.448,9.232,160.382,0.081,8,57.784,silver_2
170870,0.407,7.681,20.566,9.659,60.491,8.814,89.064,0.09,4,53.409,bronze_1
170925,0.746,11.727,18.68,8.399,78.865,2.49,293.339,0.076,14,70.726,platinum_2
170943,0.583,22.497,43.546,9.842,26.314,1.749,216.807,0.056,11,66.234,gold_2
170949,0.52,11.921,34.71,7.354,26.737,1.076,380.805,0.079,18,77.2,diamond_3
171015,0.466,8.28,32.103,7.269,48.937,0.452,49.718,0.109,2,43.59,iron_2
171016,0.334,11.044,42.671,10.396,29.703,0.443,51.706,0.105,1,27.161,iron_1
171066,0.675,26.839,8.775,1.277,31.255,6.039,482.992,0.051,20,77.453,ascendant_2
171105,0.427,24.867,6.359,33.724,49.235,8.621,86.221,0.017,4,53.409,bronze_1
171116,0.663,15.39,14.197,5.544,57.513,6.92,351.378,0.116,17,74.823,diamond_2
171127,0.554,18.415,8.518,3.537,77.832,6.541,322.327,0.11,17,74.823,diamond_2
171167,0.836,13.651,10.497,6.281,40.809,4.921,218.597,0.115,11,66.234,gold_2
171268,0.298,19.747,8.871,31.846,13.497,1.212,268.993,0.04,15,75.409,platinum_3
171290,0.796,31.291,9.589,6.524,29.611,6.148,310.09,0.093,16,72.558,diamond_1
171376,0.477,7.497,12.233,4.042,31.487,2.169,100.72,0.151,5,63.014,bronze_2
171524,0.773,12.494,21.621,3.415,29.625,9.317,217.676,0.105,11,66.234,gold_2
171538,0.394,2.739,21.502,2.584,26.424,4.487,123.053,0.051,7,62.625,silver_1
171541,0.397,3.857,12.862,2.144,38.043,5.675,114.99,0.043,5,63.014,bronze_2
171555,0.7,19.681,10.775,10.881,36.241,1.666,174.746,0.07,9,65.154,silver_3
171565,0.94,12.862,8.994,4.627,19.979,2.703,84.937,0.126,3,34.267,iron_3
171569,0.594,8.447,12.492,7.308,38.29,0.868,50.317,0.077,1,27.161,iron_1
171608,0.649,31.771,14.763,11.337,56.75,4.073,250.341,0.021,14,70.726,platinum_2
171642,0.415,28.05,13.581,2.516,30.405,4.21,243.897,0.105,13,67.578,platinum_1
171691,0.672,26.743,14.187,2.625,37.623,4.005,79.378,0.077,3,34.267,iron_3
171719,0.658,35.276,10.682,3.061,47.765,7.551,68.188,0.2,3,34.267,iron_3
171723,0.95,39.26,17.606,5.863,71.897,5.294,55.255,0.31,2,43.59,iron_2
171767,0.619,14.569,9.771,5.115,51.232,5.926,112.11,0.039,6,41.191,bronze_3
171781,0.337,34.01,8.382,3.787,52.454,2.881,72.742,0.072,4,53.409,bronze_1
171799,0.727,13.643,41.646,4.54,52.512,10.08,322.618,0.114,16,72.558,diamond_1
171815,0.807,11.478,18.004,1.965,46.396,5.701,317.048,0.136,16,72.558,diamond_1
171916,0.472,11.841,8.408,7.251,63.786,2.546,189.529,0.102,10,61.994,gold_1
171926,0.484,8.871,12.791,8.03,49.321,1.383,278.651,0.062,14,70.726,platinum_2
172043,0.259,9.596,19.832,2.995,28.646,11.568,263.269,0.102,15,75.409,platinum_3
172078,0.707,21.624,20.42,7.96,62.102,3.87,194.568,0.092,10,61.994,gold_1
172081,0.487,23.391,19.119,8.731,91.367,6.041,204.758,0.053,12,61.989,gold_3
172140,0.464,8.245,15.96,5.469,11.814,5.642,246.86,0.041,13,67.578,platinum_1
172144,0.627,12.002,18.852,4.033,20.518,3.579,399.616,0.057,19,71.37,ascendant_1
172147,0.527,11.091,15.034,3.779,21.528,6.39,304.088,0.064,16,72.558,diamond_1
172172,0.205,39.961,11.462,7.774,62.593,5.041,181.636,0.13,10,61.994,gold_1
172180,0.237,19.384,7.352,5.904,67.618,7.446,161.2,0.1,8,57.784,silver_2
172214,0.672,24.467,12.875,4.121,22.635,0.527,166.18,0.122,9,65.154,silver_3
172259,0.44,5.818,26.669,3.04,93.551,1.268,96.028,0.095,4,53.409,bronze_1
172325,0.552,10.945,15.71,5.337,94.747,4.511,120.383,0.078,6,41.191,bronze_3
172335,0.237,10.256,38.95,5.115,54.67,3.128,105.457,0.102,6,41.191,bronze_3
172364,0.621,12.766,22.078,5.726,59.464,0.44,224.714,0.185,12,61.989,gold_3
172383,0.38,27.885,11.113,6.648,8.688,1.463,207.93,0.286,11,66.234,gold_2
172456,0.734,5.951,7.527,4.345,54.387,1.451,120.068,0.073,6,41.191,bronze_3
172522,0.66,11.19,8.002,5.345,14.924,7.274,132.971,0.093,7,62.625,silver_1
172524,0.44,8.976,11.395,8.109,19.849,12.804,145.076,0.19,7,62.625,silver_1
172567,0.675,14.249,17.652,2.347,12.298,15.554,366.891,0.076,18,77.2,diamond_3
172693,0.394,4.469,5.256,6.497,79.859,2.618,403.907,0.07,19,71.37,ascendant_1
172696,0.851,13.566,11.549,5.216,61.482,2.655,238.704,0.025,12,61.989,gold_3
172702,0.682,9.285,8.424,5.391,46.141,2.367,207.62,0.032,11,66.234,gold_2
172823,0.514,9.84,1.562,1.559,10.152,0.323,163.79,0.067,9,65.154,silver_3
172852,0.35,13.293,34.238,3.566,28.28,7.392,265.044,0.061,15,75.409,platinum_3
172898,0.298,25.269,10.681,2.428,22.129,2.291,338.038,0.06,18,77.2,diamond_3
172899,0.387,20.215,8.331,3.108,25.448,1.993,253.529,0.057,13,67.578,platinum_1
172924,0.716,23.448,20.148,7.338,18.7,1.51,206.716,0.06,11,66.234,gold_2
172959,0.623,19.555,35.52,3.908,58.232,9.008,86.17,0.101,4,53.409,bronze_1
172975,0.309,41.879,22.51,2.079,32.09,3.311,186.92,0.028,11,66.234,gold_2
173123,0.58,8.342,15.706,16.481,22.749,3.154,169.02,0.097,9,65.154,silver_3
173147,0.519,6.75,15.014,12.901,29.994,1.629,44.803,0.078,1,27.161,iron_1
173213,0.986,26.517,10.993,14.885,43.45,2.679,111.412,0.021,5,63.014,bronze_2
173229,0.484,31.854,7.493,11.986,31.087,5.575,61.593,0.019,3,34.267,iron_3
173252,0.213,4.243,9.229,1.908,36.749,7.568,95.573,0.355,5,63.014,bronze_2
173346,0.357,16.435,12.429,0.508,29.917,15.449,43.131,0.086,1,27.161,iron_1
173377,0.641,6.125,12.127,2.836,33.34,11.258,392.845,0.192,19,71.37,ascendant_1
173500,0.273,10.564,15.055,5.781,38.285,4.804,256.857,0.084,13,67.578,platinum_1
173557,0.829,29.036,11.136,4.654,65.934,6.305,339.705,0.064,17,74.823,diamond_2
173607,0.585,8.592,31.69,7.465,74.254,1.692,537.025,0.046,21,76.287,ascendant_3
173629,0.488,13.18,6.928,5.891,66.982,1.348,241.656,0.019,12,61.989,gold_3
173684,0.578,18.269,10.214,2.125,60.753,1.249,246.937,0.108,12,61.989,gold_3
173694,0.531,7.795,12.426,1.381,84.152,0.756,161.075,0.045,8,57.784,silver_2
173703,0.725,18.57,11.948,0.983,59.318,0.639,257.912,0.03,14,70.726,platinum_2
173726,0.523,5.851,10.989,2.202,82.095,4.568,107.243,0.239,6,41.191,bronze_3
173766,0.642,9.706,17.631,9.978,37.594,2.481,248.673,0.116,13,67.578,platinum_1
173767,0.591,12.035,16.573,11.874,28.947,1.985,206.399,0.15,11,66.234,gold_2
173775,0.348,5.561,25.184,12.029,48.519,2.12,410.751,0.129,19,71.37,ascendant_1
173876,0.658,12.457,12.042,2.944,30.816,1.476,204.633,0.095,11,66.234,gold_2
173895,0.829,9.919,5.148,1.06,42.15,2.0,104.002,0.03,5,63.014,bronze_2
173921,0.811,7.37,3.624,5.051,41.494,0.897,136.007,0.089,7,62.625,silver_1
173996,0.6,18.597,9.271,7.402,88.918,9.695,210.052,0.066,12,61.989,gold_3
174012,0.788,7.774,5.084,5.09,92.749,5.685,94.989,0.08,4,53.409,bronze_1
174064,0.199,24.322,6.367,3.21,38.127,6.417,62.991,0.186,3,34.267,iron_3
174089,0.831,11.147,41.944,3.041,45.529,0.938,86.029,0.081,4,53.409,bronze_1
174111,0.485,5.619,19.873,0.748,42.373,2.104,68.084,0.431,3,34.267,iron_3
174129,0.366,6.16,21.326,2.975,20.165,3.106,123.439,0.151,7,62.625,silver_1
174130,0.827,16.518,22.665,3.676,21.054,2.739,75.136,0.148,3,34.267,iron_3
174174,0.334,6.309,25.516,1.624,30.864,8.827,114.653,0.026,5,63.014,bronze_2
174194,0.68,8.744,12.823,2.876,50.38,4.633,180.18,0.312,10,61.994,gold_1
174255,0.759,16.067,8.395,1.475,33.132,7.135,269.881,0.088,15,75.409,platinum_3
174283,0.45,12.725,19.305,8.846,72.585,2.019,86.506,0.159,4,53.409,bronze_1
174297,0.302,39.591,4.926,17.495,73.702,4.795,143.517,0.144,8,57.784,silver_2
174308,0.324,39.309,3.572,16.035,71.288,4.83,182.991,0.284,10,61.994,gold_1
174338,0.556,23.533,10.823,5.634,57.923,12.533,415.668,0.015,19,71.37,ascendant_1
174371,0.566,16.394,6.425,6.096,36.412,0.896,194.203,0.147,11,66.234,gold_2
174396,0.771,18.846,20.984,4.095,54.134,5.563,205.906,0.191,10,61.994,gold_1
174412,0.441,24.507,8.11,0.918,77.564,4.897,416.647,0.388,19,71.37,ascendant_1
174423,0.734,27.0,7.196,1.743,51.683,5.141,737.319,0.516,24,92.798,immortal_3
174427,0.307,18.977,8.281,1.169,35.705,3.206,586.873,0.36,22,85.93,immortal_1
174435,0.68,16.669,16.291,5.269,45.935,3.885,221.191,0.106,12,61.989,gold_3
174475,0.817,17.815,13.974,5.632,56.572,2.583,366.095,0.065,17,74.823,diamond_2
174510,0.441,28.585,11.299,4.959,40.288,1.797,324.472,0.079,16,72.558,diamond_1
174544,0.184,8.129,6.992,1.644,79.563,1.935,28.178,0.137,2,43.59,iron_2
174551,0.121,5.118,10.922,1.184,31.314,2.655,39.273,0.088,1,27.161,iron_1
174559,0.47,14.396,10.874,2.66,42.475,2.57,141.72,0.046,7,62.625,silver_1
174574,0.485,21.513,19.718,0.922,50.454,4.899,76.789,0.1,4,53.409,bronze_1
174580,0.188,11.106,22.59,0.761,75.22,4.988,179.436,0.066,10,61.994,gold_1
174617,0.527,12.437,23.482,12.082,49.168,8.155,183.08,0.062,10,61.994,gold_1
174735,0.498,8.926,9.119,7.978,19.624,2.257,201.059,0.137,11,66.234,gold_2
174741,0.782,15.972,5.675,13.306,15.973,2.409,173.114,0.117,9,65.154,silver_3
174847,0.463,19.698,49.011,2.992,16.974,4.941,154.197,0.059,9,65.154,silver_3
174862,0.664,14.698,9.883,1.47,15.855,3.232,134.969,0.206,7,62.625,silver_1
174914,0.729,14.052,11.09,6.301,49.14,5.905,123.61,0.067,6,41.191,bronze_3
175009,0.536,8.38,6.111,4.383,10.586,1.777,178.004,0.019,9,65.154,silver_3
175111,0.335,8.071,14.337,2.786,33.343,4.621,520.183,0.182,21,76.287,ascendant_3
175117,0.626,9.726,20.758,6.333,42.678,17.398,191.119,0.068,10,61.994,gold_1
175129,0.643,11.017,15.485,7.983,33.861,3.521,223.824,0.06,13,67.578,platinum_1
175135,0.211,4.132,22.295,8.678,27.775,6.212,454.279,0.074,20,77.453,ascendant_2
175193,0.461,8.619,2.015,5.986,64.658,2.61,122.478,0.008,6,41.191,bronze_3
175200,0.467,13.763,10.622,9.723,57.899,1.631,209.151,0.193,12,61.989,gold_3
175203,0.737,13.686,22.302,8.258,75.08,2.208,131.362,0.206,6,41.191,bronze_3
175210,0.497,18.983,21.197,21.035,40.218,1.97,166.994,0.109,9,65.154,silver_3
175220,0.403,22.328,38.579,31.838,19.057,1.51,125.51,0.156,7,62.625,silver_1
175238,0.431,17.796,11.451,5.502,47.02,8.696,139.855,0.145,7,62.625,silver_1
175303,0.235,10.796,15.198,8.859,33.443,2.044,137.297,0.389,7,62.625,silver_1
175313,0.179,9.045,14.302,18.167,31.756,0.938,272.806,0.287,15,75.409,platinum_3
175341,0.492,7.474,9.207,3.574,40.611,7.274,184.495,0.144,10,61.994,gold_1
175387,0.459,19.66,2.382,2.591,39.329,1.662,112.913,0.165,5,63.014,bronze_2
175396,0.975,10.677,20.54,2.022,39.833,3.584,171.786,0.072,9,65.154,silver_3
175500,0.536,10.289,9.684,2.781,21.154,1.868,169.127,0.049,9,65.154,silver_3
175513,0.672,9.201,14.531,6.292,17.483,1.282,117.212,0.064,5,63.014,bronze_2
175535,0.443,5.088,11.418,15.226,76.511,3.145,231.643,0.068,12,61.989,gold_3
175552,0.082,10.506,25.943,35.293,73.2,1.532,297.639,0.054,14,70.726,platinum_2
175568,0.601,29.211,8.068,3.366,26.783,0.43,152.539,0.197,9,65.154,silver_3
175600,0.577,16.671,10.484,4.558,38.561,5.091,247.691,0.122,13,67.578,platinum_1
175601,0.715,20.839,8.807,5.652,46.659,5.447,173.384,0.134,10,61.994,gold_1
175641,0.638,23.722,27.466,7.268,16.986,19.636,86.552,0.066,3,34.267,iron_3
175705,0.476,16.506,22.953,1.292,35.201,1.93,120.286,0.589,7,62.625,silver_1
175716,0.699,18.171,13.237,2.94,28.252,11.981,187.228,0.046,11,66.234,gold_2
175725,0.263,29.285,9.727,2.363,25.09,29.264,269.556,0.053,15,75.409,platinum_3
175733,0.285,35.078,21.47,5.208,20.572,20.519,160.273,0.035,9,65.154,silver_3
175777,0.883,7.102,5.225,2.036,20.316,13.811,72.742,0.078,3,34.267,iron_3
175797,0.826,24.937,7.446,3.406,32.879,2.212,283.851,0.121,15,75.409,platinum_3
175818,0.856,4.12,8.792,8.072,19.6,1.802,209.358,0.091,11,66.234,gold_2
175904,0.268,5.386,15.368,4.251,17.831,2.434,91.246,0.107,5,63.014,bronze_2
175906,0.216,2.714,14.134,5.205,14.736,1.696,67.75,0.086,3,34.267,iron_3
175907,0.158,2.28,11.307,3.643,15.62,1.357,86.043,0.066,3,34.267,iron_3
175931,0.717,37.194,9.915,3.346,79.32,7.308,134.441,0.089,6,41.191,bronze_3
175951,0.184,32.981,1.945,1.934,45.547,6.585,135.358,0.13,7,62.625,silver_1
175975,0.27,18.555,10.398,12.4,37.094,10.171,196.587,0.056,11,66.234,gold_2
176037,0.652,11.788,19.517,6.697,42.709,3.436,340.613,0.094,17,74.823,diamond_2
176055,0.606,27.589,16.332,5.691,12.368,4.485,257.403,0.065,15,75.409,platinum_3
176068,0.213,5.199,19.906,5.213,4.705,6.602,215.197,0.146,11,66.234,gold_2
176095,0.633,19.587,3.722,4.627,54.996,1.637,211.177,0.134,12,61.989,gold_3
176103,0.595,29.281,6.705,2.634,58.298,0.532,422.518,0.262,19,71.37,ascendant_1
176222,0.116,7.003,8.727,5.705,47.899,0.289,151.092,0.039,8,57.784,silver_2
176238,0.798,24.302,9.446,2.754,26.324,1.259,309.869,0.066,16,72.558,diamond_1
176273,0.211,14.075,18.126,6.526,11.463,4.967,226.199,0.011,13,67.578,platinum_1
176280,0.414,22.671,16.351,7.314,70.693,0.79,242.306,0.096,12,61.989,gold_3
176285,0.337,16.17,10.158,4.668,63.188,0.694,321.006,0.067,17,74.823,diamond_2
176298,0.376,5.316,21.177,3.731,61.783,1.568,262.035,0.17,14,70.726,platinum_2
176323,0.246,10.685,4.399,3.251,24.9,1.178,64.407,0.053,3,34.267,iron_3
176420,0.702,12.609,5.674,4.744,21.906,4.521,76.724,0.046,3,34.267,iron_3
176470,0.325,27.352,17.169,4.536,49.555,2.109,159.202,0.054,8,57.784,silver_2
176489,0.234,12.697,7.43,1.405,39.512,3.46,78.773,0.036,3,34.267,iron_3
176493,0.684,9.973,5.957,1.272,36.341,3.341,144.968,0.016,7,62.625,silver_1
176559,0.7,6.994,15.489,3.163,96.339,9.736,193.885,0.071,10,61.994,gold_1
176562,0.718,6.638,13.549,2.625,54.587,16.612,183.75,0.069,10,61.994,gold_1
176565,0.712,10.883,20.64,2.952,64.36,9.613,242.202,0.062,12,61.989,gold_3
176581,0.453,10.404,7.456,4.799,25.226,7.86,605.97,0.053,22,85.93,immortal_1
176585,0.356,13.655,29.971,3.181,46.336,8.241,331.783,0.029,16,72.558,diamond_1
176619,0.658,10.214,11.472,3.181,20.86,3.921,290.916,0.122,15,75.409,platinum_3
176632,0.328,7.568,4.624,5.626,17.408,4.325,193.626,0.063,11,66.234,gold_2
176652,0.849,33.974,28.239,8.363,89.451,4.069,177.954,0.082,10,61.994,gold_1
176666,0.525,28.265,14.441,6.072,39.193,1.398,192.027,0.062,11,66.234,gold_2
176692,0.777,31.307,17.239,1.737,76.266,3.953,317.517,0.058,17,74.823,diamond_2
176861,0.871,15.147,18.846,5.56,77.271,2.305,121.776,0.103,6,41.191,bronze_3
176903,0.676,18.622,6.839,13.823,37.371,1.136,303.29,0.025,16,72.558,diamond_1
176950,0.623,11.371,20.044,1.178,20.854,0.436,199.747,0.047,11,66.234,gold_2
177016,0.641,30.576,13.107,2.926,16.25,1.789,753.024,0.222,24,92.798,immortal_3
177027,0.179,10.314,11.277,3.7,9.442,3.319,431.786,0.125,19,71.37,ascendant_1
177033,0.164,10.46,10.12,5.014,8.737,2.566,191.579,0.087,11,66.234,gold_2
177097,0.736,5.094,6.815,8.109,38.057,4.737,584.504,0.118,22,85.93,immortal_1
177165,0.573,4.306,32.559,5.478,17.688,3.257,153.986,0.075,9,65.154,silver_3
177190,0.263,10.724,40.037,5.451,6.305,0.593,62.509,0.011,3,34.267,iron_3
177200,0.771,22.806,20.658,3.525,68.847,3.039,237.441,0.1,12,61.989,gold_3
177201,0.601,25.087,18.799,4.371,53.012,3.829,166.209,0.112,8,57.784,silver_2
177228,0.892,40.36,17.337,2.205,83.719,1.383,152.453,0.062,8,57.784,silver_2
177235,0.542,12.233,14.285,6.71,81.54,6.927,199.973,0.107,10,61.994,gold_1
177243,0.765,14.729,9.498,8.562,96.169,4.41,98.803,0.04,4,53.409,bronze_1
177288,0.916,15.764,17.217,9.243,23.119,7.137,185.446,0.033,11,66.234,gold_2
177311,0.728,17.908,14.981,15.781,17.852,19.683,116.475,0.019,5,63.014,bronze_2
177329,0.464,38.552,9.641,3.471,23.171,2.03,423.596,0.112,19,71.37,ascendant_1
177331,0.404,43.014,30.862,4.152,20.192,2.578,328.922,0.102,16,72.558,diamond_1
177466,0.265,9.693,49.422,13.978,20.269,8.186,90.438,0.274,5,63.014,bronze_2
177482,0.39,28.387,10.263,3.746,68.986,4.008,89.694,0.127,4,53.409,bronze_1
177501,0.209,20.652,6.619,6.759,34.167,5.071,77.4,0.057,3,34.267,iron_3
177509,0.234,18.562,6.959,6.756,24.902,13.725,79.266,0.091,3,34.267,iron_3
177511,0.16,26.528,11.12,6.791,37.628,10.805,77.856,0.145,3,34.267,iron_3
177528,0.62,7.907,11.877,6.454,80.362,3.974,200.059,0.218,10,61.994,gold_1
177551,0.211,6.991,5.469,7.381,46.012,1.546,221.532,0.134,12,61.989,gold_3
177569,0.52,7.784,22.781,1.6,30.094,2.5,450.384,0.109,20,77.453,ascendant_2
177600,0.705,33.8,14.945,1.907,68.427,1.4,153.955,0.069,8,57.784,silver_2
177641,0.467,8.9,15.726,2.69,39.552,0.981,72.352,0.093,3,34.267,iron_3
177644,0.629,12.153,9.947,2.686,34.583,0.765,86.083,0.078,3,34.267,iron_3
177665,0.927,5.54,2.303,2.596,26.854,0.493,85.428,0.095,3,34.267,iron_3
177677,0.65,9.557,11.034,5.66,29.004,8.781,225.749,0.146,13,67.578,platinum_1
177703,0.482,11.374,2.588,13.854,47.247,8.286,84.481,0.033,4,53.409,bronze_1
177724,0.825,16.128,7.833,17.131,44.971,14.928,212.994,0.035,11,66.234,gold_2
177729,0.834,17.214,8.119,9.168,23.102,10.805,303.268,0.046,16,72.558,diamond_1
177747,0.177,3.682,8.614,20.598,30.246,4.163,240.713,0.065,13,67.578,platinum_1
177758,0.758,18.983,9.277,7.777,59.932,1.697,259.243,0.145,14,70.726,platinum_2
177764,0.779,24.46,9.922,8.266,78.955,1.435,312.305,0.09,17,74.823,diamond_2
177791,0.108,23.097,12.835,15.689,29.076,0.845,153.775,0.096,9,65.154,silver_3
177823,0.419,30.471,3.163,15.526,31.598,0.531,414.264,0.16,19,71.37,ascendant_1
177902,0.217,3.878,4.189,7.017,14.375,0.131,276.09,0.51,15,75.409,platinum_3
177922,0.651,29.644,11.481,6.312,29.71,1.514,386.078,0.072,18,77.2,diamond_3
177954,0.894,10.622,14.513,7.748,46.206,2.83,179.879,0.094,10,61.994,gold_1
177960,0.511,9.391,11.734,11.125,32.371,4.293,72.59,0.071,3,34.267,iron_3
178020,0.786,10.511,5.5,1.305,62.294,4.478,48.0,0.845,2,43.59,iron_2
178024,0.474,6.59,9.333,1.114,48.373,3.564,63.899,0.475,2,43.59,iron_2
178031,0.47,6.893,4.058,0.826,66.726,5.572,32.247,0.515,2,43.59,iron_2
178072,0.615,8.582,32.015,10.871,24.488,8.387,191.375,0.077,11,66.234,gold_2
178116,0.67,22.386,21.74,3.578,52.855,12.892,194.07,0.12,10,61.994,gold_1
178145,0.373,32.059,21.037,3.556,73.282,4.733,413.887,0.092,19,71.37,ascendant_1
178176,0.287,23.875,35.159,8.301,29.641,5.619,294.076,0.12,15,75.409,platinum_3
178177,0.207,16.951,26.721,5.977,21.638,6.743,314.661,0.137,16,72.558,diamond_1
178184,0.265,37.284,14.47,6.651,30.551,7.412,463.83,0.154,20,77.453,ascendant_2
178198,0.97,17.269,19.693,4.232,74.737,0.286,275.878,0.155,14,70.726,platinum_2
178272,0.352,29.623,16.319,7.127,81.213,11.164,476.335,0.164,20,77.453,ascendant_2
178291,0.493,9.454,19.732,7.395,45.302,2.177,242.935,0.045,13,67.578,platinum_1
178360,0.628,12.067,10.273,2.043,34.741,2.596,78.009,0.122,3,34.267,iron_3
178366,0.664,7.946,6.506,2.161,27.647,3.56,111.309,0.056,5,63.014,bronze_2
178435,0.463,17.284,8.24,4.426,88.871,1.68,164.714,0.109,8,57.784,silver_2
178437,0.881,15.812,4.167,2.134,56.798,1.988,215.134,0.09,12,61.989,gold_3
178460,0.397,3.061,11.183,3.316,8.353,1.611,139.13,0.032,7,62.625,silver_1
178533,0.267,13.136,18.251,1.797,67.619,10.992,133.526,0.076,6,41.191,bronze_3
178637,0.697,22.968,11.788,8.731,47.905,3.64,244.562,0.141,13,67.578,platinum_1
178638,0.86,32.364,20.452,6.92,63.058,5.235,184.611,0.14,10,61.994,gold_1
178664,0.212,30.151,24.466,7.515,59.273,3.04,260.621,0.067,14,70.726,platinum_2
178775,0.649,20.352,14.403,11.747,30.277,1.145,109.124,0.097,5,63.014,bronze_2
178791,0.9,9.229,6.541,9.454,33.379,0.923,28.903,0.128,1,27.161,iron_1
178855,0.67,5.094,8.54,4.333,27.216,2.455,59.006,0.148,3,34.267,iron_3
178945,0.097,12.523,31.784,1.298,85.043,26.67,105.897,0.092,6,41.191,bronze_3
178960,0.891,6.334,18.493,11.364,27.416,10.795,268.468,0.24,15,75.409,platinum_3
178974,0.86,3.892,14.353,5.387,18.568,11.126,180.627,0.246,9,65.154,silver_3
178980,0.556,2.985,19.928,8.939,9.345,17.674,133.857,0.2,7,62.625,silver_1
178986,0.452,1.35,30.098,10.359,16.204,15.768,185.258,0.198,11,66.234,gold_2
179025,0.387,41.746,25.94,1.004,43.114,5.72,533.905,0.15,21,76.287,ascendant_3
179026,0.677,37.274,35.707,0.614,78.299,2.258,552.091,0.184,21,76.287,ascendant_3
179095,0.29,3.703,3.545,7.242,23.498,1.931,255.132,0.072,13,67.578,platinum_1
179115,0.879,16.056,15.207,5.312,64.177,2.778,142.871,0.08,8,57.784,silver_2
179149,0.431,12.482,30.449,8.64,26.438,2.711,89.326,0.066,5,63.014,bronze_2
179154,0.863,16.216,10.944,4.696,72.958,2.348,165.44,0.104,8,57.784,silver_2
179170,0.144,8.3,15.88,0.995,51.21,3.367,199.444,0.161,10,61.994,gold_1
179172,0.165,13.581,27.513,0.931,51.088,2.515,321.43,0.093,16,72.558,diamond_1
179188,0.318,9.114,24.991,0.947,21.335,1.051,185.993,0.088,11,66.234,gold_2
179211,0.76,6.438,14.538,2.557,47.928,2.821,124.788,0.127,6,41.191,bronze_3
179287,0.302,19.712,12.687,10.346,25.774,1.833,205.644,0.035,11,66.234,gold_2
179306,0.124,27.244,15.059,8.924,21.997,1.182,190.677,0.023,11,66.234,gold_2
179337,0.381,19.521,12.047,1.395,19.993,1.393,307.887,0.046,16,72.558,diamond_1
179378,0.42,10.921,26.673,1.209,77.071,8.159,444.682,0.018,20,77.453,ascendant_2
179453,0.544,10.856,8.522,3.5,67.802,1.408,157.801,0.038,8,57.784,silver_2
